country_year_id,group,checks_D1,checks_D2,frights_D1,frights_D2,justice_D1,justice_D2,corrup_D1,corrup_D2,corrup_D3,trust_D1,cluster_gmm
Austria_2024_2220,BB,-0.3349015156200101,-1.0192327905866887,0.1798719236319017,0.0807506705757225,0.6362590887812882,-0.2166945136222168,0.3815867395069402,-0.3882564402972885,-0.0508652014453759,0.5954597317278137,2
Austria_2024_2223,BB,0.1599602174225503,0.2217787952784182,-0.173354960664487,0.1026967277583865,0.2044086195929634,-0.1921108238055073,0.6581479827059585,-0.3261732526904734,-0.3156703975982377,0.8929594089490664,2
Austria_2024_2542,BB,0.7937489741589971,-0.569263139960917,0.646469216898469,0.0893950928798165,1.838931098519292,0.5422605849156584,0.3087251867803367,-0.2716406282134146,0.6306384237929978,1.2314377681001836,3
Austria_2024_2599,BB,-0.0337237039710334,-0.1004262799202859,0.4947000548339202,1.3905555914523793,0.8363069921959635,-0.4813803239796241,1.3183900733236469,0.1373638785838528,-0.6400695388785345,0.7410825807292407,2
Austria_2024_2710,BB,-1.8518996017076912,-0.4120863507997416,-0.8390390698580444,-1.235371005443496,-0.0599306624470474,0.1870132546581845,-1.0325044753321118,0.7501425357331224,1.983428977959036,-1.1957174041781171,0
Austria_2024_2771,BB,-0.597642227106597,-0.9705842701932718,-0.7972123226778206,-1.1686584430324498,-0.1233803500553172,-2.624354581633581,0.2994483901618551,-0.7123968230759311,1.8911448434871212,0.9246907191680872,1
Austria_2024_2818,BB,-0.747442271123054,0.597491168395675,-0.8588198542450167,0.1294987666343387,-1.052033318824956,-0.4354047963825651,-0.3995557852576479,-0.6543169643249802,0.7121770032445813,-0.8834087900526364,2
Austria_2024_3075,BB,-0.4721888420929473,-0.8781550185980003,-0.6942371161264448,-1.470535585970219,0.2896161965428646,-0.4893201789161328,-0.5642262563555971,-1.0912085438052916,1.6821495314554722,-0.5074420500864716,2
Austria_2024_3128,BB,0.3095205243879539,-0.2986787606913764,0.9882711952762336,1.094151907985077,-0.2828012715480312,-0.5566959373846735,0.8032860365549886,-0.0163549915423842,-1.3472123132253229,-0.4684432992519236,1
Austria_2024_3180,BB,-1.0327915686631686,0.6032232944752771,0.747283627979047,1.2446509417121314,0.376608037424653,0.4535557185498523,1.0215900381994332,0.1022811647116059,-0.8661556797940393,-0.558649839316926,3
Austria_2024_3243,BB,0.6680317621712768,-0.2743417595072927,0.412119866172658,1.047466126472106,0.207492464926426,0.5974176590072616,0.447913920372558,0.1067373316795343,-0.3490353241435405,-0.6104296401007886,3
Austria_2024_3530,BB,1.0306559486499485,-0.5824042066102102,0.640211364914828,-1.7495875624154336,0.7024048761389776,-1.2627125099502736,0.1595417220614841,-0.732342737951221,0.5310346757181872,-0.3863748519252257,1
Austria_2024_3649,BB,2.123338578438881,-0.2629391773242005,1.9506126376171824,-1.2944256589063723,-0.4771578755281537,-1.4398537890462746,0.8835833873032855,0.0391696003298053,-0.0130244138833512,-0.917772982400725,1
Austria_2024_3708,BB,-0.7038722299828111,0.6375447015178147,0.5226676587333756,0.0031574174983847,1.9445573372496032,-0.8594695906797104,0.7668927299889082,-0.5646225645696085,0.7722516905859576,0.3973022433231765,3
Austria_2024_3747,BB,-1.300966503856642,0.3594340529511435,-1.410226688946136,-0.2496202470425186,-1.0573735971576337,-0.4950800117375017,-0.941849129185381,-0.6889766365207408,0.9095171284237212,-1.5017672614814035,2
Austria_2024_3824,BB,0.2485733278849254,0.7574288530239196,-1.1817007752444122,-1.8249139311046576,-0.1420967498029378,-0.8905771772019737,-1.1213345845324385,-1.358329525641358,2.0073237794660437,-0.168909619775776,2
Austria_2024_3852,BB,0.8721346735941402,-1.9736191092963913,1.2853845055327222,-2.6470932089532906,-0.0325127534672362,0.0893450556362969,-1.072767877010439,0.0311399999477825,0.767675856858749,-1.0947671672003925,3
Austria_2024_3981,BB,-0.3758030620936623,1.03254784771309,-0.3296209323171647,0.5950590443588741,-0.5581012277331991,0.5857983814818533,-1.0911271366195634,3.1724191988274986,1.027222346570076,1.5568790746997685,0
Austria_2024_4162,BB,2.5914609003294595,-0.4402575947934756,2.413557258378551,-0.8086881944680304,2.5548285258451418,1.7881984118515937,1.6030980892347948,0.0929645900288108,-0.6704630324055664,2.2349914240482462,1
Austria_2024_4164,BB,-0.1837680843265172,-0.7490117266490942,-0.2549774482026993,-0.3628710924914594,1.3278240091604818,-1.208252574127022,0.8180962060229026,-0.7266764570690495,0.9820727441727992,0.3545182615197857,2
Austria_2024_4215,BB,-0.0899901468145023,-2.471603279996027,2.373223622260568,-0.9148761879200376,0.6562536001966998,0.3510341568389356,0.3755318346875092,3.623564181129604,2.1408164522958804,0.0004785140347107787,0
Austria_2024_4313,BB,2.368113379327714,-0.515686504045837,1.947785232730048,-0.62319852702246,1.6943231307468258,-1.07236676028201,1.495368692200048,-0.0989504376163333,-0.3842574184419387,1.914920638954114,1
Austria_2024_4400,BB,-0.2239955302146023,-0.3046286958614764,-0.1087924471203776,0.1162473473785139,-0.2875397821664578,-0.8037572926374911,0.5104762557139833,-0.2528944164732344,-0.6174779344770854,0.6179719195861264,2
Austria_2024_4429,BB,-0.7453659861080381,-0.177022429688145,0.0238103311121484,0.9721113647263696,-0.5708500661707979,0.46196424054243,-0.5458754186081582,0.3318544084450885,-0.3549284168697008,-0.3195978053710208,3
Austria_2024_4518,BB,0.743817088349796,-1.1430080711878678,0.936500451017212,-2.65738440172203,-1.3961811361121934,1.199569565971442,-2.3980123080956264,-0.5656356293536464,-0.6809846632856618,-1.518260340233616,3
Austria_2024_4533,BB,0.3671071785113058,-0.689690294382258,0.3267071629353154,0.802453690527823,1.0794450824596924,-0.6398296079725677,1.9001365448661107,-0.1140230824063944,0.0108685215643027,0.7661028338911958,2
Austria_2024_4573,BB,0.2399100019434037,1.3928540421336533,-0.3932058716644632,0.743170295277109,-1.286434544125574,1.477040327822221,-1.8673416707373676,-0.1665774182396301,-1.4838352048086776,-1.021508616276189,3
Austria_2024_4763,BB,-0.4947893062047632,-0.8623400887275553,-0.4652042420162992,-0.2367370276514322,0.043129571828094,-0.2308009962995883,0.1190482061581189,-0.3850705498271267,0.696027989867474,-0.7443885623024797,2
Austria_2024_5333,BB,-0.5436391960026175,-1.0254752646057808,-0.4111582150608669,-0.5536908369203726,-0.7176434064742829,-0.2479561801695265,-0.6435619721581813,-0.4122027767470423,0.1279889345812619,-0.7666108752132244,2
Austria_2024_5576,BB,0.691672182838388,-2.6431899511378756,1.5338455396764068,-2.6177696814780744,0.3122700808081952,-0.7391719727921803,0.3671985362152491,-0.5404776165214309,0.7648321010985848,0.173718343102032,1
Austria_2024_5663,BB,-0.7938078926171961,-0.5203472464978222,-0.5924268497750663,-0.10026824346436,-0.2705774765693273,-0.9515219740305262,0.2125328793323235,-0.5123770252584017,0.1238686714542375,-0.5900843916228232,2
Austria_2024_5767,BB,-0.8500322909826596,0.4886001635238428,1.0840167801299931,0.4854611519018777,1.50439109319553,1.848434365845234,-0.0955227201196532,-0.0167475298127942,-0.1051015510023892,0.2833565098888886,3
Austria_2024_5828,BB,1.4111458647597142,-1.068030027992818,1.860522811731094,-2.5593432587527056,1.2277446727214518,-1.981682622715356,-0.0302297133071241,-0.4759256012016663,1.7310889940674543,0.399533920938271,3
Austria_2024_6193,BB,-0.1071701850996575,-0.7286631615497314,-0.3848987578421068,-0.0886189923541781,0.08307433195784,-0.4738336282777735,0.3809882837008341,-0.4595864666924217,0.3077288847585795,0.4960231325339668,2
Austria_2024_6199,BB,2.679401709468293,-0.213596048136033,2.2915245743554173,-1.0583548520434605,0.3446614547023172,1.0788830750597935,0.98842402391883,-0.1821262791046388,-0.6644305353324672,0.5788241918728094,1
Austria_2024_6200,BB,-0.1057383954684881,1.1887497598246648,0.3138185595712628,1.297453673142742,0.7828927616859431,-0.2188623121216778,1.2913862869441108,0.1886744225277,-0.3028060215857067,-0.8309417329533455,3
Austria_2024_6232,BB,0.3456695387225483,2.042847877885958,-0.8176367785626948,0.4637769997192821,-0.0565049831904437,-0.3126558068940368,-0.1668474433717173,-0.443013341253902,0.2684756530378315,0.0125205051456165,2
Austria_2024_6276,BB,-0.5390392001142251,0.87515752974866,-0.272726019492921,0.5854381160876306,0.847378271013904,-1.8501368787439307,0.945506034905219,-0.3046891255225422,0.0864012789774792,0.785923331381934,2
Austria_2024_6333,BB,-1.351157448992251,-0.4505477601445263,-0.8796320688347301,-0.6980273186299739,0.706459849588167,-0.5228583798441623,-0.8178166851708549,-1.0938017085825005,1.3668787665350768,-0.5919911972884377,2
Austria_2024_6439,BB,0.7548862126125937,0.7714854348666694,-0.11980562094836,0.3631910592968674,-0.3577638826052952,1.5317353616794704,0.3241828432273293,0.1505466996006935,-0.8650275186700245,-0.5926944008676904,2
Austria_2024_6476,BB,0.3534945491219658,-1.738019758080552,1.593954202874878,-1.310389283444454,1.060356194640601,2.2115759357588773,1.1734802918508394,-0.3063252698957812,0.3225840238326363,-0.7497684966338372,3
Austria_2024_6565,BB,-0.8387670618914731,-0.4747721362241192,-1.687736821960261,-1.427984296208869,-2.429016825440918,-1.0589755398418548,-1.2957516263530655,-0.7816521748712034,0.4497899967368173,-1.6533572110624186,3
Austria_2024_7112,BB,0.8894726539466358,0.7520643206270433,-0.319428169182891,-0.5958021358246147,-0.805484617716698,2.6898725225014855,-1.6813728451913883,0.0415198809390562,-1.0930070511816738,-1.335441460763228,3
Austria_2024_7113,BB,-0.4504737719046066,-1.1013537415638408,0.3639770377325705,0.733203045671219,-1.073609650064706,1.3157546683510082,0.2423891511410371,-0.3860698876057415,-0.3455085408731291,-1.476799677226546,2
Austria_2024_7192,BB,0.6527904677748546,-1.4201932720779795,0.4294721044210006,-1.497130984931845,0.2538743761031859,-2.452802589391899,0.1521621327055124,-0.6042752708861707,0.8641859448449911,0.5591197009372582,1
Austria_2024_7391,BB,-0.5180321670037783,-0.9192056260024036,0.2802621282265804,0.4153152081741525,0.3276571254510231,0.748378437801693,0.2493550418099218,-0.0980371367317695,-0.5363178967192231,-0.4316760653580506,2
Austria_2024_7485,BB,0.3415739890828432,0.3452703194618374,-0.4928284804214426,-0.5823399524333709,-0.4553303057799318,-0.4891427666506612,-0.1420883801442028,-0.5291106375536618,0.2987662623520448,-1.6189480249591417,2
Austria_2024_7531,BB,0.1647621652380197,0.2751537813696209,0.3255918097952618,1.1861248392576205,0.3673185952122115,0.3355508522467917,0.1312527789910547,0.3737243955485271,-0.5739960421180607,-0.622208361872227,3
Austria_2024_7600,BB,-0.8992685132457521,-1.0755709329151275,-0.6354285080835254,-0.5314537039045489,1.608972303725368,-0.3844501447979864,-0.0556149235559213,-0.6635611231477399,0.6351422017445296,-0.0987101300376055,2
Austria_2024_7797,BB,0.4152763415570283,-0.0889019035010449,0.6552535345530667,0.8022262167347383,1.4326730345480627,-0.1716839056743601,1.2328726106133716,0.1845139378974337,0.1171275542847716,0.6007972579763491,3
Austria_2024_8043,BB,-0.5814218798855546,0.6782151622873225,0.0771843256953864,1.2800834931022371,1.005281677011107,-1.1676350320961395,1.225005597783434,0.2317321904457137,-0.0517860326053851,0.3338620846720971,3
Austria_2024_8093,BB,0.1429866442981469,-0.7988964212222275,0.4558194582739277,1.0647836004445026,0.7762548558952763,-0.3107128161936423,1.05699016815153,-0.0021940751882156,0.0216849874591136,0.2206980329469477,1
Austria_2024_8116,BB,0.7547685005910887,0.5291360536373162,-0.1322261612141744,-0.2864791063195765,0.5954788005322368,-0.5938954282310654,0.2147498173596033,-0.4779711725694617,0.0430300040084336,-0.1245415142670102,2
Austria_2024_8304,BB,1.165119578860087,1.2859796232021117,-0.3956294650264728,0.1571819356512769,-0.021865236923839,-0.7491669208298883,-0.0700880519860925,-0.1765282153728485,0.2895353495321311,-0.46448180078238,3
Austria_2024_8423,BB,-0.5628053283672021,1.1451020922556805,-0.6090002909271752,0.9926440996463656,0.0835534346905887,-0.0736542182577481,-0.0384290126823302,-0.2168371994714552,-0.7907342708592259,-0.6559087224298641,2
Austria_2024_8759,BB,-1.0196678176784535,0.641436740923969,-0.876282948907361,-0.455337133907801,-0.2007676994491454,0.2989570259744017,-1.040093442844555,-1.0555820060801298,1.011777298125456,-1.3400981227532331,2
Austria_2024_8847,BB,1.168193303063509,0.4589667244625541,0.1956050534886175,-0.352055672879786,0.8016286354764519,-0.958412050806143,-0.0522312082373481,-0.1123849352419163,0.9655433397198688,-0.1225854746352804,3
Austria_2024_8849,BB,0.1883526295023356,-0.2623560197916347,0.7932875084913846,0.3382609761063428,1.7784043394322857,0.4990234628295064,0.6079315085448033,0.3511538906936817,0.0337480458341264,0.3776306408535694,3
Austria_2024_8860,BB,-0.20056812762101,-0.3370608185673991,0.5190265165155945,1.7570977129864185,0.429405680064453,-0.3595475182094281,0.0343146437254316,1.2171035426308014,-2.058048839922523,1.0387454847525293,3
Austria_2024_8945,BB,-0.0971278035006485,-0.5060662050531477,-0.8055996232189007,-2.2572900566849894,0.306036210102312,0.046619500057454,-0.1407472868631767,-1.1464066683923897,1.7889888959786038,-0.6446062909095346,1
Austria_2024_8947,BB,-0.3282395337610475,0.228311517244188,0.5286249534168885,0.3362462417796182,0.7765345073682224,-0.8691558426133318,0.4133435377712889,-0.1479592845808141,-0.2643072814418984,0.8118472277195634,1
Austria_2024_9004,BB,-0.495588271051177,-0.9970909051134488,-0.4010428446331941,-1.8882291600170404,-0.8991055265017136,-0.7511745703830728,-0.4623275202092923,-0.9947010362281784,1.403773229819235,-1.0201085606730007,1
Austria_2024_9294,BB,0.5652783402628718,-1.7152700818182238,1.7562891531890352,-2.029638845246867,0.6780188211130049,1.3214553896886423,0.0380733172612165,-0.6446734023830056,-0.1237613556648553,-0.2881342313878269,1
Austria_2024_9337,BB,-1.0051829107379016,-0.4862074299125677,-0.7207549277771664,-0.2115171803184067,-0.8279030864487863,0.2417608072296024,-0.7911980891354492,-0.2361963862128543,-0.0226330768580916,-0.3192944242767085,2
Austria_2024_9352,BB,-1.2350331416661722,1.5841036640672543,-0.9375520319705212,1.5799846305461014,0.1190404393445502,-0.2445612537889183,0.4321376297411123,-0.4554986898784481,-0.1461368750831863,-0.5932617175667096,2
Austria_2024_9496,BB,-0.269964209452697,-0.6981985856384869,-0.0191939330823987,0.270735244911206,-0.0286588911587953,-1.056595979145558,0.3470193109208153,-0.8171558075970893,1.1218348955628772,-0.0202532542142246,2
Austria_2024_9655,BB,-0.6718417356897608,-0.4325576010914444,-0.1793446246194018,1.2169824880794404,0.3430953257439784,-0.4397814874850856,0.4032739056556105,-0.2676813706392627,-0.0726280200926965,0.4983545882597192,2
Austria_2024_9835,BB,1.4006401778800572,-0.3020536616661921,1.5423873930670704,-1.2082831245648025,1.616919084457601,-1.0413976670416196,1.55585875416296,-0.2927512604174924,0.4223811206595133,0.8222545811656558,1
Austria_2024_9917,BB,0.1339188150160541,-0.3295070198072434,0.3884395130417539,0.8168100486770824,0.1894872326159912,-0.7920743020444977,0.9029556120008788,-0.1788932978963324,-0.1282586202376243,-0.2685187465450772,2
Austria_2024_9965,BB,-1.3816465573154515,-0.1770913488902751,-1.3334565272636405,-0.6106578436559577,1.4614272819138834,-1.0233536787837212,0.011255135452821,-1.1021431770389551,1.9363222518522971,-0.14253127158727,3
Austria_2024_10006,BB,-0.3418933967541956,-1.1953077630322977,-0.4334666515056132,-0.7069275849786335,-0.2312600907276872,-1.4027402257681942,-0.2128654530385267,-0.6789469529632394,0.6679745563656729,0.2508883521075326,2
Austria_2024_10022,BB,0.0019510352912309,-0.1611825812279244,0.1691815822976047,0.5463461738427362,0.5038358917435566,-0.2897420938938509,0.2172257941959925,0.0704227566144096,-0.852448913803263,0.1709800269167618,2
Austria_2024_10036,BB,0.8486105477726791,-1.0044562350576205,0.7141051582206305,-3.362467577843109,-1.0355960201293646,-1.0843357942815286,-0.3541844296782606,-0.9513065757233417,1.438753334900561,-1.4056922711591222,1
Austria_2024_10256,BB,1.4023961979392727,-0.4777424653289166,1.418267086319818,-1.7768460803186854,1.9889247027694392,0.2602290585309105,1.163775981279392,-0.3511906307698308,1.30629532869259,1.5493909426978638,1
Austria_2024_10463,BB,0.9194713621864424,0.3286500959005517,0.2171156336800694,0.6677617221900586,1.040402414582247,0.3740909923229388,0.7762995287498408,-0.1035221352274159,-0.3341483759815494,0.7596715680701924,2
Austria_2024_10479,BB,-0.4504737719046066,-1.1013537415638408,0.3652595814012037,0.8631324729726187,-0.0886224158960665,1.3558844105537289,-0.1211834826332616,0.1532920076376292,-1.5705972420095242,0.149119977974824,2
Austria_2024_10608,BB,0.6248151813560326,-0.3685280309664607,-0.8077890843608094,-1.4593754766864002,-0.2798641071486283,-0.8759002459727743,-0.3070804579479784,-0.6256355092380829,1.8960834286989303,-0.4753902638290939,3
Austria_2024_10648,BB,0.9506704355354094,-1.4135234951599551,2.1566932430460803,-0.1950733227728546,-0.1239025770642054,-1.6825997432000543,1.651637236555783,-0.0113783036299195,-0.6456716625355001,1.5392024793204058,1
Austria_2024_10668,BB,-0.706333117287554,-1.2992394203144082,0.271378685743125,-3.027627368622395,0.9516363480101664,-0.0656329744900559,-0.2664854570695895,-1.149945876619513,1.9065408057099804,0.7916168372720745,1
Austria_2024_10812,BB,0.234838110754775,-2.3987555262579874,1.366936171400065,-2.391942840234793,1.493962112094109,-0.9086514208068142,0.0213042391107133,-0.7653578760472615,0.9854894923138048,1.5861865487876536,1
Austria_2024_10941,BB,-0.5720387106172701,-0.8772895748682337,-0.6541697927067999,-0.7130963043224267,-0.8991055265017136,-0.7511745703830728,-0.3897396829269743,-0.4828601143957835,0.6429565072300618,-1.216507637310385,2
Austria_2024_11120,BB,1.8444271348298489,0.8201795216788723,0.3602243184871028,-2.3848901993387925,1.196754698550484,0.2705368945403539,-0.0571255223567556,-0.9852794502636834,1.6824079571325334,-0.2376917767019314,1
Austria_2024_11143,BB,0.0173741543052142,-1.8584810611994729,1.76658129678661,-0.5564100419421777,0.6202132409671792,-0.1949184742527988,-0.2364937960357353,0.5181509862666291,-1.3463028285786385,0.6420377221202496,3
Austria_2024_11246,BB,0.007555981064047,0.2846744008011349,0.9316599956181812,0.6138672002976772,0.3545320131277985,-0.1109335666094912,0.524693186186114,-0.0465068801929248,-0.3478329936395123,0.1538261029511014,1
Austria_2024_11264,BB,1.4857963893133173,-1.2063734625176543,0.6457885541475171,-3.231486446609036,1.3041143373299358,-1.530928999872858,-0.2743230738606114,-1.465815666721704,2.5620692451581415,0.6143230058223409,1
Austria_2024_11333,BB,-0.1337354289875357,0.647639945156558,-0.0367473031794214,0.3542777455302601,-0.2451917491734623,-0.813229160956403,0.0003329125149797204,0.3251657159335582,0.4149615583528954,0.1025740430773096,3
Austria_2024_11386,BB,-0.5630569739215209,-0.073702939893918,-0.2228408936976149,-0.4684236093478037,-0.8735133043499682,0.1925512484912864,-0.2969765886862965,-0.7800224616711943,1.008618199711745,-2.0579814454363117,2
Austria_2024_11411,BB,-1.585993778360124,0.4742444453617228,-1.664740772034509,-0.1878749701995021,-1.08761108992178,-1.5161777294295369,-0.7862772465944323,-0.9265771506008637,0.5994331075561938,-0.1609808922314758,2
Austria_2024_11430,BB,0.1351599930430906,-2.8377535367906663,1.2418334526488828,-3.678579755736985,0.3243908014552958,0.0091581554791365,-0.8780393691204169,-1.2976291210885622,1.9119352419838784,0.4254970427584238,1
Austria_2024_11464,BB,-2.1561738770139205,0.8985879355354388,-1.857343109449372,-0.2662899426596579,0.7015711435494,-1.9303640107105848,-0.0704158820550058,-1.1336312963728734,1.8121192340305865,-0.2611767560352729,3
Austria_2024_11694,BB,0.7003528270310594,0.6578938222755233,-0.3099097906898443,0.0976857642045169,-1.0488142391233224,-2.628003039835858,0.9647848131888026,-0.4888166899526889,-0.0569062254880993,0.4320108711882569,1
Austria_2024_11708,BB,-0.6279549507660839,1.2470379907385742,-0.9220602469087336,0.9191764322531304,-0.1849545224443711,-1.06232796012399,0.5595498617950107,0.7176415691120323,1.9014453418174495,0.3280673571786219,0
Austria_2024_11779,BB,0.7903720250189709,-0.7168369329342338,1.8871917901056208,0.3244700736276218,0.3425932405196241,1.5662596707875127,-0.1150091659440089,1.846505931363823,-0.5809506450507494,0.174124475749125,0
Austria_2024_11840,BB,1.4813547704623329,-1.1781460028074284,1.8434599677506052,-1.0751964428568246,-0.0149388774861216,0.1702043989451382,0.6002314073576639,-0.187058610519578,-0.5079000819429349,-0.035689201920412,1
Austria_2024_11908,BB,0.7897443988085565,-1.0153822471648908,1.3199699713872202,-2.3815586661078547,0.5462403965277004,-0.7321707832017705,0.4313406539735723,-0.0016952102255288,1.3059291773386343,-0.2989906565629133,3
Austria_2024_12184,BB,-0.4467010789503975,-0.5900505446799831,-0.6705038452699686,-0.7493133072981699,0.5023157615003518,-1.2803590146626642,0.7174672977141195,-0.7884111644212172,1.1863033801667044,-0.1726887499106156,2
Austria_2024_12282,BB,-1.3072408471848322,0.3990223674945293,-1.4503853644615337,-1.0145262186266517,0.3319010539032911,-0.3209829988127062,-1.581060712512155,-1.2542997679774606,2.1488065142605595,-0.7550160760120054,3
Austria_2024_12299,BB,1.0826161771268934,0.3695653923111107,1.095614159201182,0.1714820187712682,1.638599031406614,0.2468747144208417,1.0256887980150082,0.7593092647274494,-0.2808917205054527,1.2590718006734585,3
Austria_2024_12495,BB,-0.3684383351722664,0.0057764908233565,0.0592140244415458,-1.292225205779956,0.3251354234778143,1.935450891956299,-0.5284698453122915,-0.741114311278466,0.7520077006095359,-0.8580717848842428,3
Austria_2024_12580,BB,-1.0240752179350516,0.2067831513596148,-0.4742905595831856,0.1577694202431995,-0.8729747093398782,-0.4520230482730847,-0.4054158019998404,0.4012640590434391,0.898540871276485,-1.0386870206642214,0
Austria_2024_12633,BB,1.2290076317253076,1.3307248153155051,0.3345455361935905,1.014724186318446,0.6694749974563827,-0.0847903918641987,0.2567743867214579,0.3483922833345528,-0.5625306580006234,1.2567280056652943,3
Austria_2024_12678,BB,0.9413434626772326,-0.9297088373451052,0.5393576950345792,-0.4538008910080938,1.9807358811021432,0.0189629415039345,0.5633271642227193,-0.3909480441897175,0.0816203825232719,0.1983858709872266,2
Austria_2024_12809,BB,0.9275212820193856,0.6283543712287503,0.1791081175232087,0.8422681413703674,0.3450912755799851,-1.1905668834037275,1.026675530228264,-0.0790918023707598,-0.7442131132741908,0.65954192163978,2
