country_year_id,umap_1,umap_2
Austria_2024_12171,-0.17358729,10.676258
Austria_2024_12378,3.5403454,11.712821
Austria_2024_12401,2.2173748,8.175032
Austria_2024_12402,1.6306357,12.161867
Austria_2024_12538,6.5481753,10.567336
Austria_2024_12679,7.8067408,7.679497
Austria_2024_12803,0.23755297,12.986739
Austria_2024_12954,-0.5543165,10.976332
Austria_2024_13084,5.259861,8.620813
Austria_2024_13133,12.057933,9.147783
Austria_2024_13360,8.023647,11.065593
Austria_2024_13390,10.80544,9.513497
Austria_2024_13401,6.0335803,9.386403
Austria_2024_13414,1.9925209,10.487953
Austria_2024_13496,5.6582828,10.789402
Austria_2024_13512,6.3793564,9.019126
Austria_2024_13522,2.8443174,13.651289
Austria_2024_13648,6.8691955,10.714381
Austria_2024_13760,7.6864276,6.8655076
Austria_2024_13854,6.3885202,8.859852
Austria_2024_13882,10.90593,8.891236
Austria_2024_13937,5.639491,9.204901
Austria_2024_14157,3.4725344,7.4017544
Austria_2024_14223,-0.56727976,11.641066
Austria_2024_14230,10.542494,3.6287112
Austria_2024_14396,10.688167,9.037048
Austria_2024_14593,3.9245856,12.099567
Austria_2024_14624,2.235373,11.064481
Austria_2024_14694,1.950523,9.6356535
Austria_2024_14764,-0.692572,11.210501
Austria_2024_14843,5.1285563,9.717316
Austria_2024_14977,5.5346656,9.01991
Austria_2024_15104,8.630408,10.657145
Austria_2024_15127,7.8247666,10.956569
Austria_2024_15191,7.2903404,11.556343
Austria_2024_15341,3.4087844,9.4100685
Austria_2024_15370,9.320846,8.745567
Austria_2024_15698,2.8953502,11.483479
Austria_2024_15701,1.0312663,9.035579
Austria_2024_15812,1.2407875,13.12754
Austria_2024_15849,2.7746725,6.494993
Austria_2024_16122,0.7487422,13.036894
Austria_2024_16152,9.387277,10.998294
Austria_2024_16363,9.475308,4.489166
Austria_2024_16662,5.1191664,8.1856165
Austria_2024_16897,10.897513,9.745855
Austria_2024_17114,5.458447,11.307287
Austria_2024_17254,7.8582473,11.136872
Austria_2024_17404,9.030396,12.574041
Austria_2024_17534,3.0214558,13.374032
Austria_2024_17583,6.468744,1.9931875
Austria_2024_18066,0.96854866,11.850837
Austria_2024_18355,7.3507376,8.98422
Austria_2024_18447,5.298001,9.130652
Austria_2024_18479,9.690591,8.830286
Austria_2024_18570,1.6647255,12.340626
Austria_2024_18732,4.039621,11.205958
Austria_2024_18739,-0.62063605,11.239822
Austria_2024_18872,7.732389,5.758133
Austria_2024_19123,4.0605063,5.8284383
Austria_2024_19198,9.813219,9.75706
Austria_2024_19253,5.6876774,8.491253
Austria_2024_19303,11.52417,11.267474
Austria_2024_19341,8.010142,5.8820143
Austria_2024_19345,9.5944195,11.169757
Austria_2024_19395,6.9327884,9.683746
Austria_2024_19512,0.93896407,11.484577
Austria_2024_19569,3.1135867,14.000526
Austria_2024_19821,5.3947983,7.0898423
Austria_2024_19884,10.1736555,6.875918
Austria_2024_19958,4.4438686,11.036462
Austria_2024_20035,3.9272091,12.503581
Austria_2024_20174,7.930696,8.368806
Austria_2024_20232,4.688192,9.11272
Austria_2024_20547,2.7873297,13.783977
Austria_2024_20708,0.86286306,10.158378
Austria_2024_20833,0.48218408,7.789107
Austria_2024_21117,9.76827,10.90217
Austria_2024_21203,6.9651256,6.12151
Austria_2024_21266,0.96298325,10.022628
Austria_2024_4,-0.4048758,11.871565
Austria_2024_327,1.5132502,9.711946
Austria_2024_420,2.77046,6.3655643
Austria_2024_561,3.0516033,10.971962
Austria_2024_576,10.085766,11.3181305
Austria_2024_708,3.0251966,11.571379
Austria_2024_827,1.7608544,7.8582673
Austria_2024_844,9.245144,9.024019
Austria_2024_966,-1.6955836,11.431006
Austria_2024_1135,1.1152484,6.8044705
Austria_2024_1215,7.8076305,5.742006
Austria_2024_1251,4.0162973,10.86451
Austria_2024_1297,1.3772116,7.505053
Austria_2024_1402,0.94893944,12.090861
Austria_2024_1442,2.537887,10.858577
Austria_2024_1601,1.0312337,12.529433
Austria_2024_1690,7.806457,6.5971575
Austria_2024_1705,5.920809,6.961821
Austria_2024_1926,6.7427487,10.376356
Austria_2024_2024,10.10136,9.31642
Austria_2024_2383,4.788334,8.9907875
Austria_2024_2453,5.8149724,6.6584854
Austria_2024_2472,9.032795,8.630795
Austria_2024_2483,9.92612,11.26538
Austria_2024_2528,0.62652755,11.008267
Austria_2024_2780,0.4944722,11.956246
Austria_2024_2858,-0.74080557,12.148244
Austria_2024_2874,4.639047,10.664607
Austria_2024_3072,5.056013,7.461004
Austria_2024_3095,4.426104,6.856391
Austria_2024_3202,2.4317281,8.969116
Austria_2024_3404,3.0525331,13.249792
Austria_2024_3505,2.9941788,6.8837214
Austria_2024_3599,2.3423717,13.130706
Austria_2024_3992,11.174637,9.653274
Austria_2024_3994,2.6141887,13.193822
Austria_2024_4480,2.3442063,12.608072
Austria_2024_4531,5.7505546,10.6340275
Austria_2024_4616,4.142384,8.032975
Austria_2024_4945,8.158652,7.2288847
Austria_2024_5166,10.3595085,8.891919
Austria_2024_5235,9.879641,9.350894
Austria_2024_5312,3.277414,13.188242
Austria_2024_5457,2.9534495,6.5156417
Austria_2024_5535,9.650936,8.807317
Austria_2024_5554,9.757807,8.260857
Austria_2024_5687,10.08447,10.444625
Austria_2024_5706,9.170197,10.405091
Austria_2024_5890,5.194054,9.693666
Austria_2024_6004,9.218488,3.924412
Austria_2024_6141,6.4009886,6.0813303
Austria_2024_6273,2.1097097,7.65212
Austria_2024_6295,2.21211,12.38908
Austria_2024_6320,7.296469,7.036155
Austria_2024_6467,12.086915,7.705479
Austria_2024_6468,2.649981,8.8675375
Austria_2024_6470,3.0336435,7.7675548
Austria_2024_6483,1.0569769,13.143439
Austria_2024_6528,5.865988,11.876182
Austria_2024_6534,0.515138,7.5933537
Austria_2024_6644,5.557038,10.656849
Austria_2024_6738,9.960816,10.936027
Austria_2024_6800,9.548821,9.605228
Austria_2024_6912,5.998035,10.856583
Austria_2024_6990,7.189161,8.393639
Austria_2024_7010,4.2784133,6.295154
Austria_2024_7042,0.6716887,10.263991
Austria_2024_7043,6.9613085,3.2323725
Austria_2024_7155,9.977202,6.9587502
Austria_2024_7319,5.052824,7.1940823
Austria_2024_7370,11.281502,8.945507
Austria_2024_7373,4.4633923,7.698825
Austria_2024_7388,4.4093714,11.980064
Austria_2024_7416,9.217534,9.436129
Austria_2024_7528,6.636969,6.975476
Austria_2024_7573,8.782866,9.390301
Austria_2024_7695,4.9454365,8.845632
Austria_2024_7802,4.382314,11.025402
Austria_2024_7830,7.3535147,5.575854
Austria_2024_7843,2.9800954,6.299655
Austria_2024_7932,3.804848,12.713337
Austria_2024_7971,1.8561862,7.923175
Austria_2024_8186,10.85884,8.761922
Austria_2024_8221,4.545143,13.192922
Austria_2024_8338,2.0268688,12.871503
Austria_2024_8343,7.623758,7.6826277
Austria_2024_8766,10.413366,5.9137826
Austria_2024_8927,-0.91197574,12.285793
Austria_2024_9007,4.9076176,12.099118
Austria_2024_9285,11.618504,10.756798
Austria_2024_9313,8.949938,7.3242006
Austria_2024_9453,11.127586,9.501927
Austria_2024_9562,1.3626701,11.407881
Austria_2024_9591,7.9275837,7.025229
Austria_2024_9699,7.444809,6.516957
Austria_2024_10077,7.816787,5.437422
Austria_2024_10515,3.9795098,11.091116
Austria_2024_10623,9.508139,5.0576468
Austria_2024_10625,12.000147,8.956684
Austria_2024_10636,0.27467632,11.407194
Austria_2024_10731,6.4517035,9.196214
Austria_2024_10771,6.6066647,9.199913
Austria_2024_10832,2.2492359,13.378279
Austria_2024_11001,4.7291827,6.3290863
Austria_2024_11008,-0.3663859,12.108667
Austria_2024_11031,0.70594805,11.766091
Austria_2024_11421,6.55763,12.143728
Austria_2024_12083,-0.77635723,11.697128
Austria_2024_12165,1.9169248,11.63276
Austria_2024_12364,5.95809,3.8436818
Austria_2024_12396,3.6384792,7.0074983
Austria_2024_12463,6.8291426,11.33895
Austria_2024_12730,1.7685051,7.6668873
Austria_2024_13159,3.1599772,9.499053
Austria_2024_13319,4.0977697,8.287708
Austria_2024_13402,10.05539,9.552355
Austria_2024_13420,1.83057,13.812829
Austria_2024_13534,6.858431,4.1066813
Austria_2024_13893,3.8581858,14.0425415
Austria_2024_14424,4.8846374,9.041283
Austria_2024_14450,9.151619,8.57568
Austria_2024_14560,9.045665,10.622677
Austria_2024_14739,5.4542856,11.146955
Austria_2024_15062,5.035432,12.200552
Austria_2024_15327,4.083937,2.3302577
Austria_2024_15364,3.0871778,10.976706
Austria_2024_15374,7.0874395,6.143012
Austria_2024_15447,7.268935,3.2337449
Austria_2024_15653,7.570185,4.065116
Austria_2024_15655,7.275596,5.9842463
Austria_2024_15715,4.4475284,11.32493
Austria_2024_15733,6.359765,11.266744
Austria_2024_15809,0.81779754,11.25993
Austria_2024_15846,4.5773168,7.469346
Austria_2024_15919,3.01693,13.660278
Austria_2024_16037,-0.8105482,11.95803
Austria_2024_16068,3.6789646,12.483966
Austria_2024_16141,1.9549809,7.6431117
Austria_2024_16225,2.858463,9.9821
Austria_2024_16247,7.568167,10.796023
Austria_2024_16338,3.6331644,13.242654
Austria_2024_16434,4.09022,10.988262
Austria_2024_16590,8.974953,10.331319
Austria_2024_16804,11.737795,8.585925
Austria_2024_16940,8.354175,12.90121
Austria_2024_17214,3.2247045,0.32871214
Austria_2024_17229,10.827328,11.196121
Austria_2024_17270,3.5867977,9.748188
Austria_2024_17333,7.6478114,7.4206753
Austria_2024_17479,7.993425,9.239897
Austria_2024_17758,10.647811,8.823184
Austria_2024_17850,6.34318,3.2821383
Austria_2024_18018,6.853836,11.115943
Austria_2024_18088,10.273376,5.493715
Austria_2024_18112,12.762693,4.4327826
Austria_2024_18233,7.3373675,11.562128
Austria_2024_18282,2.0993848,6.3929925
Austria_2024_18334,2.0326242,10.965391
Austria_2024_18407,2.792803,7.831582
Austria_2024_18490,8.922157,6.8104825
Austria_2024_18650,12.013003,9.718635
Austria_2024_18854,6.95553,9.704856
Austria_2024_18920,1.7666749,13.734106
Austria_2024_18971,2.3134136,8.623789
Austria_2024_19193,-1.478406,11.120751
Austria_2024_19195,4.0145855,12.033952
Austria_2024_19207,0.846007,9.91506
Austria_2024_19257,6.3452244,8.73162
Austria_2024_19372,9.324269,11.681805
Austria_2024_19479,1.9704971,6.388793
Austria_2024_19664,9.732978,10.502888
Austria_2024_19672,3.4711456,10.237834
Austria_2024_19890,9.983473,6.434088
Austria_2024_19945,7.5134764,8.4673815
Austria_2024_19952,2.7624655,13.603602
Austria_2024_20007,5.0300612,9.280418
Austria_2024_20066,4.59189,8.726223
Austria_2024_20262,8.415143,10.223805
Austria_2024_20276,4.8268166,7.7729545
Austria_2024_20363,10.580701,9.002901
Austria_2024_20365,5.4617825,10.23754
Austria_2024_20488,5.3795047,10.9108305
Austria_2024_20523,0.8449002,12.117179
Austria_2024_20584,4.856726,10.472324
Austria_2024_20612,6.958819,6.530952
Austria_2024_20778,7.6680603,10.616003
Austria_2024_20813,7.5303164,7.704186
Austria_2024_20888,-0.68955606,11.51292
Austria_2024_21127,6.141271,5.180362
Austria_2024_21170,3.629289,8.821339
Austria_2024_21253,0.9157028,12.913136
Austria_2024_260,6.503387,7.5946865
Austria_2024_370,9.991526,8.300589
Austria_2024_572,4.8456244,10.314794
Austria_2024_683,3.1170013,14.198401
Austria_2024_898,3.0408823,8.450702
Austria_2024_940,3.936423,13.12195
Austria_2024_1206,4.6078486,7.6311483
Austria_2024_1212,5.937473,7.924592
Austria_2024_1328,4.207091,8.000629
Austria_2024_1546,10.259275,9.929822
Austria_2024_1573,12.780645,6.0546913
Austria_2024_1675,8.377106,7.083528
Austria_2024_1716,3.1670759,7.399838
Austria_2024_1873,2.568377,12.446603
Austria_2024_2047,2.559672,9.885281
Austria_2024_2171,11.437274,8.634841
Austria_2024_2297,5.7070837,7.6263614
Austria_2024_2371,5.2814846,8.419883
Austria_2024_2375,6.1806574,7.3279457
Austria_2024_2460,4.55416,3.0679522
Austria_2024_2604,-0.08751192,10.125657
Austria_2024_2616,1.4876845,11.178272
Austria_2024_2884,11.983852,4.5047965
Austria_2024_2921,4.326933,11.487062
Austria_2024_2950,-0.38914678,12.02903
Austria_2024_3258,1.6387334,12.081656
Austria_2024_3261,7.377103,11.790631
Austria_2024_3322,0.7489676,7.271054
Austria_2024_3325,7.8269467,11.512356
Austria_2024_3536,6.458464,11.3842535
Austria_2024_3558,8.387415,8.342074
Austria_2024_3575,3.4821537,8.171989
Austria_2024_3659,1.7173691,7.286937
Austria_2024_4058,5.9137783,7.7070985
Austria_2024_4471,9.220095,8.377019
Austria_2024_4669,7.9238257,7.129205
Austria_2024_4701,6.559699,10.189571
Austria_2024_4800,7.943296,12.730249
Austria_2024_4850,5.895402,7.9663186
Austria_2024_4975,6.690886,10.09093
Austria_2024_5004,1.8398957,10.858224
Austria_2024_5119,4.8637867,10.822837
Austria_2024_5124,10.689826,4.1232324
Austria_2024_5193,5.079552,7.343108
Austria_2024_5256,-2.018147,11.117054
Austria_2024_5322,5.958379,11.367084
Austria_2024_5350,5.8325157,9.22719
Austria_2024_5358,1.7641692,7.4467297
Austria_2024_5380,-0.6086905,11.499962
Austria_2024_5440,3.9610043,11.761787
Austria_2024_5495,9.873018,10.461733
Austria_2024_5794,4.907941,7.296497
Austria_2024_5867,8.953783,5.8053174
Austria_2024_5871,10.55139,10.748001
Austria_2024_5978,1.0046775,11.047614
Austria_2024_6010,9.039052,12.461965
Austria_2024_6043,11.5759945,7.649955
Austria_2024_6046,6.1330824,8.620399
Austria_2024_6117,3.1428645,6.4999514
Austria_2024_6207,3.888455,6.012928
Austria_2024_6411,9.225859,12.720125
Austria_2024_6459,2.1853628,8.712909
Austria_2024_6509,4.462751,10.053829
Austria_2024_6630,2.8851302,9.948071
Austria_2024_6790,0.90959996,12.252147
Austria_2024_6957,6.8615136,11.088932
Austria_2024_7070,5.3071003,6.999474
Austria_2024_7213,7.569123,9.335161
Austria_2024_7422,2.561058,8.665017
Austria_2024_7526,5.1326337,11.674069
Austria_2024_7697,0.115116276,11.052718
Austria_2024_7735,3.988554,0.52591604
Austria_2024_7834,5.9420247,7.5576167
Austria_2024_7850,0.9789124,8.83164
Austria_2024_8075,2.6808088,9.6356535
Austria_2024_8097,8.096153,10.444757
Austria_2024_8211,3.7899756,7.529722
Austria_2024_8337,5.912502,12.523683
Austria_2024_8367,11.761952,9.096049
Austria_2024_8557,8.916194,5.812512
Austria_2024_8744,6.9826236,7.43014
Austria_2024_8961,12.64754,6.8060865
Austria_2024_8974,3.1293044,13.137783
Austria_2024_9076,1.5508388,12.111613
Austria_2024_9118,1.5631255,12.227201
Austria_2024_9151,3.576914,13.604083
Austria_2024_9171,8.726509,9.658933
Austria_2024_9261,7.551223,7.8583107
Austria_2024_9304,3.4469159,7.4937453
Austria_2024_9321,6.473131,9.190906
Austria_2024_9354,5.8408804,6.361582
Austria_2024_9393,11.064307,8.837295
Austria_2024_9488,8.587789,11.038179
Austria_2024_9500,2.1603057,8.751634
Austria_2024_9542,2.5929513,9.48375
Austria_2024_9564,-0.32742518,10.4897995
Austria_2024_9672,10.546747,11.136378
Austria_2024_9814,3.08582,11.716696
Austria_2024_9861,2.975883,5.9981546
Austria_2024_9939,0.88126874,8.955054
Austria_2024_10092,-0.42199135,10.9063225
Austria_2024_10093,8.056991,4.630169
Austria_2024_10612,2.9228725,8.578153
Austria_2024_10878,3.1021166,8.907434
Austria_2024_10913,0.35744303,10.237464
Austria_2024_11131,4.7675066,6.740876
Austria_2024_11185,9.220231,4.009263
Austria_2024_11284,4.3415775,5.935611
Austria_2024_11297,7.1488914,10.402043
Austria_2024_11327,9.819529,8.613276
Austria_2024_11383,5.818212,7.0995245
Austria_2024_11502,7.124466,11.5424185
Austria_2024_11546,8.99119,10.721682
Austria_2024_11810,7.926797,8.069476
Austria_2024_12037,5.5474825,11.501892
Austria_2024_12072,5.6621947,7.9534297
Austria_2024_12079,5.6149178,10.490042
Austria_2024_12086,-1.3928679,11.00986
Austria_2024_12134,3.3722544,9.027126
Austria_2024_12212,1.7117493,11.944348
Austria_2024_12297,0.6860277,12.296215
Austria_2024_12426,1.9263111,12.075339
Austria_2024_12673,2.8724508,6.5122056
Austria_2024_12782,3.6457365,13.753565
Austria_2024_12923,-1.3631418,11.672215
Austria_2024_13138,1.7991521,10.743494
Austria_2024_13144,-1.2313813,12.122946
Austria_2024_13181,7.881778,10.94367
Austria_2024_13184,4.895998,11.903668
Austria_2024_13273,3.2232265,6.3526697
Austria_2024_13362,8.429329,11.818448
Austria_2024_13837,1.6938602,13.150826
Austria_2024_14000,6.464178,10.49653
Austria_2024_14006,2.4527586,8.190162
Austria_2024_14022,8.431476,8.50468
Austria_2024_14348,3.8574598,6.002589
Austria_2024_14371,1.8421905,7.2388487
Austria_2024_14551,4.928758,6.022694
Austria_2024_14645,1.2358016,7.261758
Austria_2024_14871,9.678828,3.5524166
Austria_2024_14916,5.251288,6.193887
Austria_2024_14964,4.9009404,10.156113
Austria_2024_15162,4.6796203,12.865627
Austria_2024_15192,1.0811946,8.34722
Austria_2024_15320,6.426689,10.619457
Austria_2024_15426,4.176203,5.674101
Austria_2024_15626,2.272555,9.916098
Austria_2024_15727,1.7888086,11.162881
Austria_2024_15820,4.8528295,7.3849545
Austria_2024_15932,5.727,6.490285
Austria_2024_15933,0.9822323,12.835745
Austria_2024_15962,12.878175,8.840069
Austria_2024_15982,5.108954,9.3635845
Austria_2024_16143,3.702297,11.5947075
Austria_2024_16229,9.411673,4.637894
Austria_2024_16432,5.501107,10.545834
Austria_2024_16484,5.412408,7.035101
Austria_2024_16501,2.9409018,13.035201
Austria_2024_16629,9.17878,3.9802675
Austria_2024_16704,9.155605,11.846167
Austria_2024_16846,1.353395,11.843467
Austria_2024_16889,6.4465895,6.759038
Austria_2024_16974,8.240328,8.277985
Austria_2024_17078,10.405545,7.8919177
Austria_2024_17247,8.196115,8.387942
Austria_2024_17249,2.916129,9.647932
Austria_2024_17359,8.307764,9.635247
Austria_2024_17434,4.3181443,6.7696915
Austria_2024_17460,5.332449,9.703313
Austria_2024_17526,5.736241,11.308392
Austria_2024_17691,3.7707987,12.753882
Austria_2024_17726,-0.14765139,11.401177
Austria_2024_17845,1.4563752,8.09026
Austria_2024_17962,-0.33164474,11.209909
Austria_2024_18312,9.715623,7.079999
Austria_2024_18317,10.9714775,10.324918
Austria_2024_18327,9.112279,11.987061
Austria_2024_18335,4.4925656,11.303103
Austria_2024_18338,6.3398404,8.098687
Austria_2024_18429,3.5696943,7.490894
Austria_2024_18781,5.5972404,11.21432
Austria_2024_19153,1.5868182,12.153197
Austria_2024_19362,3.7802672,11.897579
Austria_2024_19408,3.5868788,7.3895764
Austria_2024_19493,-0.7914893,10.726425
Austria_2024_19597,12.2039385,5.8321757
Austria_2024_19809,1.4942127,12.026762
Austria_2024_19857,5.52962,7.450564
Austria_2024_19942,9.46235,9.005962
Austria_2024_19990,3.830918,13.034287
Austria_2024_20143,9.016511,7.201483
Austria_2024_20565,8.185208,4.4726324
Austria_2024_20572,-0.5739869,11.164008
Austria_2024_20671,2.1086915,9.859308
Austria_2024_20677,4.1022415,9.394973
Austria_2024_20702,8.164479,10.976428
Austria_2024_20733,3.0506935,10.108501
Austria_2024_21006,8.01053,5.148446
Austria_2024_21017,11.145615,8.794369
Austria_2024_21139,0.5309712,7.6835313
Belgium_2024_86,3.4112115,0.81485057
Belgium_2024_426,6.844339,5.960454
Belgium_2024_833,4.9985137,1.3276707
Belgium_2024_1100,-0.120778255,10.148084
Belgium_2024_1273,7.9597125,7.228734
Belgium_2024_1630,12.054634,7.5960236
Belgium_2024_2289,8.048095,10.838537
Belgium_2024_2572,6.022587,2.315517
Belgium_2024_2744,2.0617464,9.097842
Belgium_2024_3117,7.0759583,11.197678
Belgium_2024_3332,2.9350681,8.941978
Belgium_2024_3375,2.0805392,6.767961
Belgium_2024_3442,3.3804781,7.8919477
Belgium_2024_3580,6.3961806,9.316826
Belgium_2024_4261,1.7199752,13.012082
Belgium_2024_4302,6.4412403,10.700394
Belgium_2024_4554,8.947943,10.193406
Belgium_2024_4681,8.729952,4.177992
Belgium_2024_4788,0.22319436,13.019862
Belgium_2024_5005,5.1656785,8.504065
Belgium_2024_5030,11.994136,5.667593
Belgium_2024_5096,6.130024,2.0329502
Belgium_2024_5122,8.976717,11.412516
Belgium_2024_5291,7.210406,11.164857
Belgium_2024_5314,2.9405215,6.737488
Belgium_2024_5355,10.8382015,8.693072
Belgium_2024_5498,2.2071013,13.076645
Belgium_2024_5633,2.9017355,7.8280463
Belgium_2024_5814,4.0347776,6.956653
Belgium_2024_5870,0.58838904,9.590446
Belgium_2024_6427,6.6013174,3.2377393
Belgium_2024_6435,4.3754945,7.206272
Belgium_2024_6581,7.01227,3.9788005
Belgium_2024_7143,3.9209216,8.457998
Belgium_2024_7365,6.529619,11.015776
Belgium_2024_7727,2.8019836,11.549582
Belgium_2024_8104,5.089782,2.0081198
Belgium_2024_8185,2.34662,11.7137165
Belgium_2024_8196,10.873176,9.387616
Belgium_2024_8218,0.79357475,9.654959
Belgium_2024_8307,-0.69236064,11.402457
Belgium_2024_8386,-0.18753627,12.328576
Belgium_2024_8400,6.369984,10.260932
Belgium_2024_8539,9.341913,10.573994
Belgium_2024_9278,7.229915,6.4985695
Belgium_2024_9340,9.833189,6.4326406
Belgium_2024_9669,4.912726,5.6095915
Belgium_2024_9870,7.667139,7.652699
Belgium_2024_10011,8.943526,10.834453
Belgium_2024_10123,8.995345,11.118682
Belgium_2024_10245,8.153302,10.528631
Belgium_2024_10622,4.5519958,9.184572
Belgium_2024_10754,1.176154,8.174263
Belgium_2024_11053,2.6550586,1.0672652
Belgium_2024_11114,1.6441407,9.261553
Belgium_2024_11417,8.23459,7.6023736
Belgium_2024_11438,5.3870745,9.076946
Belgium_2024_11448,1.8924749,13.261253
Belgium_2024_11741,-0.49733227,11.016239
Belgium_2024_11885,-0.12414413,11.636056
Belgium_2024_11956,4.3747244,5.6238317
Belgium_2024_12071,9.58434,10.475598
Belgium_2024_12111,7.933294,11.450623
Belgium_2024_12115,6.385919,3.5306356
Belgium_2024_12536,1.584171,8.274824
Belgium_2024_12632,2.8242958,0.81634986
Belgium_2024_12670,6.7338324,10.575862
Belgium_2024_12904,4.086497,2.337112
Belgium_2024_13479,4.1222644,10.373481
Belgium_2024_13628,8.596544,12.674441
Belgium_2024_14085,3.1427052,14.138208
Belgium_2024_14189,2.2540407,12.657978
Belgium_2024_14236,6.7145762,10.946028
Belgium_2024_14273,5.2935386,1.3711617
Belgium_2024_14421,4.5488143,5.3581505
Belgium_2024_14505,-0.02781345,12.915545
