country_year_id,umap_1,umap_2
Austria_2024_20277,9.248436,3.5569954
Austria_2024_20351,3.3262327,-0.118483916
Austria_2024_20357,3.5115416,3.659497
Austria_2024_20375,0.8481443,-0.6102021
Austria_2024_20638,3.9065309,-3.2474995
Austria_2024_20739,1.5535573,-0.75046957
Austria_2024_20821,7.551334,0.9973078
Austria_2024_20914,5.200471,-3.2163768
Austria_2024_21034,8.449148,1.4073206
Austria_2024_21081,4.9618077,-2.8490486
Austria_2024_21288,11.972045,1.620718
Austria_2024_463,6.3009124,0.6975439
Austria_2024_525,8.440483,-1.9105673
Austria_2024_558,11.628061,0.12097581
Austria_2024_1026,1.416945,1.5915437
Austria_2024_1169,3.889298,-2.5238442
Austria_2024_1254,-0.5782249,-1.1794511
Austria_2024_1256,1.8613789,2.2643623
Austria_2024_1371,0.45400202,2.381421
Austria_2024_1377,1.8089794,-1.946871
Austria_2024_1381,5.9889445,1.2978138
Austria_2024_1391,-1.9735285,0.3461614
Austria_2024_1404,2.5213366,0.06365723
Austria_2024_1425,7.2876954,-2.657339
Austria_2024_1679,1.9945078,-1.6582228
Austria_2024_1694,8.682093,-0.69090295
Austria_2024_1841,2.4600215,1.6493807
Austria_2024_1854,2.2374837,0.69711727
Austria_2024_1881,5.9356165,2.7989774
Austria_2024_2080,9.467241,-2.4628372
Austria_2024_2427,3.0495975,0.9336383
Austria_2024_2629,7.2272882,-1.162844
Austria_2024_2652,-1.7394453,0.69998616
Austria_2024_2700,5.010924,-0.8717849
Austria_2024_2728,1.6787088,1.5635674
Austria_2024_2732,4.1105847,-3.7793534
Austria_2024_2821,1.6192157,3.0137858
Austria_2024_2843,9.894581,-1.0749049
Austria_2024_2972,3.0113897,0.871586
Austria_2024_3041,-0.9152759,2.0740345
Austria_2024_3112,11.867096,-0.052950956
Austria_2024_3268,6.580028,-0.56849647
Austria_2024_3280,10.530067,-0.078733586
Austria_2024_3608,1.5593202,1.5629195
Austria_2024_3727,5.990086,1.6088635
Austria_2024_4032,-1.2844459,0.9402657
Austria_2024_4038,3.617869,-2.1784096
Austria_2024_4098,3.376609,1.0449622
Austria_2024_4239,5.471872,1.5691469
Austria_2024_4629,9.772306,0.3674254
Austria_2024_4713,2.5307002,0.028534872
Austria_2024_4893,6.0406594,-3.356784
Austria_2024_5047,5.14412,2.4366572
Austria_2024_5058,5.5941606,-2.0884259
Austria_2024_5092,3.2883039,-0.99134916
Austria_2024_5176,11.412743,-0.725716
Austria_2024_5241,5.089733,-2.6905096
Austria_2024_5251,3.622992,-1.8045725
Austria_2024_5347,-0.26847506,1.7964377
Austria_2024_5353,4.209124,0.013394323
Austria_2024_5421,4.663595,6.2736382
Austria_2024_5550,3.1983957,8.767071
Austria_2024_5623,8.95804,-0.21970688
Austria_2024_5724,6.956655,3.5551329
Austria_2024_5873,11.170244,-0.98740387
Austria_2024_5984,9.1900835,-0.5999909
Austria_2024_6115,-1.1643313,0.49625796
Austria_2024_6283,6.5402684,0.5580295
Austria_2024_6410,-2.472327,1.3047277
Austria_2024_6424,5.1671987,6.57368
Austria_2024_6471,3.4866333,3.715216
Austria_2024_6612,4.0274305,2.3690941
Austria_2024_6648,10.697808,2.8145766
Austria_2024_6667,2.5974138,2.401386
Austria_2024_6678,5.555896,2.6634142
Austria_2024_6682,7.4520836,-2.1367228
Austria_2024_6715,-0.208202,3.4702833
Austria_2024_7276,7.1399746,-1.320247
Austria_2024_7306,2.0557961,2.4050353
Austria_2024_7411,5.0715775,-2.895535
Austria_2024_7421,8.491701,-0.94257593
Austria_2024_7578,2.5948565,-0.614455
Austria_2024_7734,4.980393,-3.1599584
Austria_2024_7740,2.8745646,-2.4502952
Austria_2024_7786,0.35605586,3.4091234
Austria_2024_7875,-2.1182454,0.8593917
Austria_2024_8010,5.058239,2.7481508
Austria_2024_8017,5.9751644,1.6249694
Austria_2024_8127,2.6408908,1.7750859
Austria_2024_8139,5.856032,1.6072546
Austria_2024_8203,3.9358187,-2.3092258
Austria_2024_8223,11.560837,1.6545305
Austria_2024_8292,1.6115617,-1.6148529
Austria_2024_8348,4.8629513,2.4616768
Austria_2024_8391,2.2134986,-1.7716358
Austria_2024_8558,6.7467422,3.4061537
Austria_2024_8574,2.024926,0.231306
Austria_2024_8639,1.9049915,3.3953352
Austria_2024_8688,5.895335,4.958519
Austria_2024_8815,-0.057838313,-0.64628834
Austria_2024_8831,9.616936,-3.0127993
Austria_2024_9078,-0.5793084,1.773828
Austria_2024_9094,0.62764853,2.3127894
Austria_2024_9449,3.93358,3.2198653
Austria_2024_9461,3.8789964,-2.4791892
Austria_2024_9462,6.49853,1.2262875
Austria_2024_9521,2.545646,-2.113039
Austria_2024_9546,5.2945538,3.062452
Austria_2024_9551,3.501744,1.9236567
Austria_2024_9561,8.765282,0.43041298
Austria_2024_9720,-1.1488875,3.690881
Austria_2024_9769,7.414923,-2.8712757
Austria_2024_9938,4.5898204,3.0284796
Austria_2024_9986,11.61639,-0.105111815
Austria_2024_10154,2.1324499,1.1036074
Austria_2024_10158,-0.29794875,2.3882372
Austria_2024_10319,8.265614,-0.6757013
Austria_2024_10356,9.063237,-0.9368824
Austria_2024_10468,8.979556,-1.7631491
Austria_2024_10478,4.4267616,-2.2324615
Austria_2024_10594,4.1428328,2.3648639
Austria_2024_10764,7.6529846,-1.5028567
Austria_2024_10828,10.249791,-0.34535018
Austria_2024_10880,7.4458685,0.7919918
Austria_2024_11014,7.9157357,-2.2585182
Austria_2024_11236,-0.6571232,-0.060630854
Austria_2024_11349,10.003996,3.5047393
Austria_2024_11445,9.996707,2.146691
Austria_2024_11555,-0.7172564,1.2508901
Austria_2024_11572,0.09927115,-1.1692834
Austria_2024_11893,1.8531919,-0.19307463
Austria_2024_11953,3.835398,-2.5085654
Austria_2024_12085,6.027969,-1.0527666
Austria_2024_12160,5.1544313,4.2063847
Austria_2024_12253,0.5661091,2.6101732
Austria_2024_12258,4.964662,3.8727448
Austria_2024_12344,4.255595,2.230957
Austria_2024_12388,6.1101036,0.5565842
Austria_2024_12485,1.7297436,-1.8069088
Austria_2024_12553,9.291658,-3.2043142
Austria_2024_12726,4.82365,3.0263197
Austria_2024_12731,1.9468747,2.3429687
Austria_2024_12896,0.39460465,1.1015848
Austria_2024_12909,8.814022,0.39789355
Austria_2024_12911,-0.41791257,1.7448932
Austria_2024_13105,4.316378,7.916784
Austria_2024_13134,6.735422,2.6928604
Austria_2024_13214,3.5342238,-1.7828078
Austria_2024_13404,-0.8872019,2.3771064
Austria_2024_13465,5.9198527,0.8725146
Austria_2024_13529,0.29945177,2.793389
Austria_2024_13681,7.216924,2.4431016
Austria_2024_13695,-0.41584373,-0.90670764
Austria_2024_13718,7.0400553,3.4472306
Austria_2024_13811,0.65091014,2.3804317
Austria_2024_13814,0.7387061,0.21137013
Austria_2024_13951,2.4214163,-1.3865895
Austria_2024_13988,-0.9931429,3.2717083
Austria_2024_14007,-0.24943471,2.5846922
Austria_2024_14061,8.132647,-0.7198657
Austria_2024_14303,10.930204,1.4462653
Austria_2024_14309,6.8364134,3.4931374
Austria_2024_14313,0.3011555,-1.0727522
Austria_2024_14350,6.429783,-2.837981
Austria_2024_14378,9.299623,-1.8295599
Austria_2024_14563,6.851726,3.7185802
Austria_2024_14602,9.605792,1.3619596
Austria_2024_14975,6.772669,3.3374548
Austria_2024_15005,0.35372394,1.1554829
Austria_2024_15112,0.84236765,2.6602542
Austria_2024_15132,9.757062,3.490888
Austria_2024_15176,6.9751635,-0.37905422
Austria_2024_15322,6.07986,4.150351
Austria_2024_15399,7.5420184,-3.1737156
Austria_2024_15550,7.141333,4.402399
Austria_2024_15563,6.6419625,-3.4882498
Austria_2024_15575,9.4444,-3.0006402
Austria_2024_15722,6.4380374,2.5541503
Austria_2024_16010,1.0052801,-0.56052446
Austria_2024_16174,6.746917,0.9146821
Austria_2024_16624,7.108202,-0.57999766
Austria_2024_16766,0.24148232,1.8537747
Austria_2024_16864,5.5361958,1.8008319
Austria_2024_17084,8.414868,-1.3848647
Austria_2024_17212,10.185405,2.8115454
Austria_2024_17330,2.3202548,-0.6421009
Austria_2024_17461,3.0445669,1.5560108
Austria_2024_17555,2.9523215,-1.1143743
Austria_2024_17620,2.2069921,-3.1525629
Austria_2024_17802,0.9537574,1.5635264
Austria_2024_17897,6.7546825,-3.0159674
Austria_2024_17905,11.350432,-0.08918351
Austria_2024_17978,0.46631157,1.7323428
Austria_2024_18119,4.845126,6.7174435
Austria_2024_18314,5.583042,0.20228644
Austria_2024_18831,0.40467414,2.367286
Austria_2024_18928,4.091134,-3.773917
Austria_2024_19111,4.3556576,6.6893344
Austria_2024_19113,11.853151,0.0046722866
Austria_2024_19125,1.2849182,0.93438214
Austria_2024_19459,4.507022,-2.527407
Austria_2024_19473,0.25110886,3.5481207
Austria_2024_19565,3.0470948,8.282935
Austria_2024_19737,5.966443,-0.518668
Austria_2024_19785,11.000842,-0.32098377
Austria_2024_19961,4.946927,3.108077
Austria_2024_20270,1.4669671,1.4943212
Austria_2024_20294,10.41066,1.520881
Austria_2024_20312,1.0323073,2.8618112
Austria_2024_20326,9.891745,-0.09553583
Austria_2024_20666,-1.0851662,0.9577363
Austria_2024_20734,7.361825,-1.879399
Austria_2024_21224,3.8212278,1.4772425
Austria_2024_21225,-0.07658799,0.057148866
Austria_2024_89,3.553384,1.616523
Austria_2024_397,8.434623,-1.270578
Austria_2024_439,0.21223915,2.3775413
Austria_2024_446,6.275202,-1.2057586
Austria_2024_650,6.6144605,-2.511003
Austria_2024_655,8.510263,2.1475644
Austria_2024_671,1.1232415,0.4544051
Austria_2024_700,12.231978,1.4099926
Austria_2024_835,8.807959,0.41838476
Austria_2024_1086,9.481361,-3.1007395
Austria_2024_1240,7.220372,-2.3465514
Austria_2024_1289,11.64944,1.8762536
Austria_2024_1340,3.1134887,0.9380212
Austria_2024_1447,7.588507,-0.0017529286
Austria_2024_1570,4.6637115,2.3021626
Austria_2024_1586,2.3827064,7.3744817
Austria_2024_1656,-0.18378672,-0.66442347
Austria_2024_1711,2.4857695,0.20833598
Austria_2024_1768,4.7073436,1.514891
Austria_2024_1813,10.929073,1.0700444
Austria_2024_1862,9.1582575,-0.99411744
Austria_2024_1872,4.0364485,-1.7754245
Austria_2024_2189,4.7473893,-2.8225677
Austria_2024_2319,0.771402,4.9213185
Austria_2024_2356,10.872669,-0.30137712
Austria_2024_2374,0.16969527,3.4206245
Austria_2024_2403,8.61272,-0.5740227
Austria_2024_2510,4.9492865,3.8160772
Austria_2024_2554,0.696847,1.7199866
Austria_2024_2555,6.3646345,-1.1474853
Austria_2024_2564,7.8691173,-1.3682699
Austria_2024_2573,10.64783,1.7043905
Austria_2024_2595,-0.12659186,2.1203592
Austria_2024_2655,0.7076622,2.6033974
Austria_2024_2903,10.554634,0.55153644
Austria_2024_2976,2.1154659,-1.6382723
Austria_2024_3028,3.6863923,0.10229954
Austria_2024_3031,11.301531,1.5188982
Austria_2024_3114,2.2285438,1.0999789
Austria_2024_3251,3.0929282,-2.7931082
Austria_2024_3296,3.4812205,-1.8299016
Austria_2024_3617,5.6873703,1.8561889
Austria_2024_3668,5.609731,0.86260766
Austria_2024_3797,9.352285,4.0772176
Austria_2024_3899,6.4429684,2.2629118
Austria_2024_4057,7.255145,-0.79497284
Austria_2024_4314,1.3786517,1.4456388
Austria_2024_4343,6.227947,1.4777131
Austria_2024_4364,8.13705,-0.7796162
Austria_2024_4729,0.9567711,0.20602658
Austria_2024_4803,0.6522375,2.0777307
Austria_2024_4810,-1.230156,2.5003302
Austria_2024_4840,-0.26676607,0.037660807
Austria_2024_5016,9.562299,0.00461781
Austria_2024_5160,7.5845137,2.0662048
Austria_2024_5194,-0.06947717,-0.38683066
Austria_2024_5428,7.483115,-0.18301463
Austria_2024_5490,7.8123636,0.2379846
Austria_2024_5517,6.167779,3.6670144
Austria_2024_5698,8.70329,-1.2475975
Austria_2024_5850,5.3055387,-1.5651798
Austria_2024_5866,4.3821135,3.0761275
Austria_2024_5889,9.628897,3.670748
Austria_2024_5935,4.946748,-0.123146005
Austria_2024_5965,5.1215634,2.1383765
Austria_2024_5996,9.851187,2.0951736
Austria_2024_6104,-0.16348165,3.4241445
Austria_2024_6577,0.536364,2.3685179
Austria_2024_6598,5.2778,7.0390778
Austria_2024_6708,5.933631,6.8061604
Austria_2024_7034,0.6672399,-0.42496955
Austria_2024_7099,6.2273197,2.7154677
Austria_2024_7670,4.292227,-2.0788126
Austria_2024_7708,11.691754,0.5909515
Austria_2024_7891,4.3610315,-2.9608865
Austria_2024_7951,9.173232,-1.7232172
Austria_2024_8209,3.721715,-3.3186479
Austria_2024_8475,2.913868,1.5557925
Austria_2024_8589,6.106238,1.6422505
Austria_2024_8682,3.1498013,-1.686262
Austria_2024_8699,9.190527,-1.9750036
Austria_2024_8821,1.2131948,0.9215097
Austria_2024_8997,2.9806345,2.5073633
Austria_2024_9144,11.458235,1.5169961
Austria_2024_9160,6.0647,2.148923
Austria_2024_9165,4.2455277,2.2897413
Austria_2024_9590,1.0115848,2.902228
Austria_2024_9649,-0.24249488,1.7672102
Austria_2024_9881,4.742199,0.2186439
Austria_2024_10008,6.841648,1.1343971
Austria_2024_10394,3.9755583,-1.6828144
Austria_2024_10455,-2.4553623,0.20710334
Austria_2024_10634,1.8052862,4.6899524
Austria_2024_10647,8.825525,-0.16875024
Austria_2024_10808,6.7098875,-1.0601525
Austria_2024_10858,0.9952076,-1.0118893
Austria_2024_10863,5.7819147,0.14433683
Austria_2024_10969,2.853597,-0.7537421
Austria_2024_11128,9.392264,1.1135999
Austria_2024_11142,2.7399588,1.4952234
Austria_2024_11160,-0.97111857,1.2622827
Austria_2024_11178,8.44237,-0.014211029
Austria_2024_11460,6.5546355,2.0812504
Austria_2024_11512,0.38273534,1.0640807
Austria_2024_11668,6.544007,1.6287705
Austria_2024_11681,3.6794512,-2.2552257
Austria_2024_11714,-0.71984273,0.046326037
Austria_2024_11736,8.268198,2.225745
Austria_2024_11848,3.7141554,-2.4979315
Austria_2024_11961,-2.403951,0.24316524
Austria_2024_11995,3.2571034,-1.298469
Austria_2024_12013,2.3899891,2.4359674
Austria_2024_12271,1.0429426,-1.0727816
Austria_2024_12343,8.744112,-2.2638595
Austria_2024_12470,0.030432971,1.8433175
Austria_2024_12476,10.450708,2.528707
Austria_2024_12578,8.686692,-3.1191015
Austria_2024_12658,5.989138,-1.5762187
Austria_2024_13135,-1.8102882,0.35943055
Austria_2024_13149,7.793429,2.2805417
Austria_2024_13157,1.0126773,0.22291473
Austria_2024_13200,1.5872297,-0.77064633
Austria_2024_13280,2.2026515,-1.9220213
Austria_2024_13345,1.1746218,1.9324673
Austria_2024_13373,3.9625943,3.1435888
Austria_2024_13393,5.281236,1.515187
Austria_2024_13454,0.08998848,-0.92238593
Austria_2024_13491,4.7502236,2.4738865
Austria_2024_13577,0.83224523,-0.6059304
Austria_2024_13586,9.871073,-1.5576806
Austria_2024_13626,7.0376997,-0.9993595
Austria_2024_13809,4.5947623,6.2700047
Austria_2024_13943,5.868137,1.5181155
Austria_2024_14011,7.3375053,1.1527206
Austria_2024_14245,1.0500007,0.23958227
Austria_2024_14250,7.999001,-2.5246663
Austria_2024_14306,9.372936,-0.9474305
Austria_2024_14628,6.9438257,-1.0233375
Austria_2024_14893,10.766484,3.5788348
Austria_2024_14932,4.5612125,-0.29124382
Austria_2024_15085,3.3764563,2.3580568
Austria_2024_15097,1.3001187,0.2944256
Austria_2024_15214,4.612738,3.0041423
Austria_2024_15369,8.640596,-2.5426042
Austria_2024_15577,10.067112,2.0064743
Austria_2024_15592,4.3232083,-2.8677764
Austria_2024_15693,1.8445832,-1.9318151
Austria_2024_15795,5.154773,1.2974039
Austria_2024_15836,4.458014,-2.8890955
Austria_2024_16014,11.610812,1.6309875
Austria_2024_16031,4.358365,7.6124516
Austria_2024_16280,10.018654,2.6707428
Austria_2024_16327,0.5165871,0.69526416
Austria_2024_16354,5.623985,0.98911893
Austria_2024_16420,0.82153356,1.280483
Austria_2024_16891,8.172653,3.8571625
Austria_2024_16918,3.756948,-2.4011254
Austria_2024_17027,6.8156486,1.6470423
Austria_2024_17151,-0.20615521,2.42214
Austria_2024_17278,6.3257895,3.129809
Austria_2024_17405,-0.008631264,0.99081326
Austria_2024_17525,5.162182,-2.5861588
Austria_2024_17532,0.49255076,4.3475637
Austria_2024_17587,7.9507256,0.4577709
Austria_2024_17879,3.7936795,-1.7984693
Austria_2024_17922,4.5485935,-1.3566182
Austria_2024_17933,-1.1213151,3.9378111
Austria_2024_17964,5.3295174,2.5828562
Austria_2024_18140,5.3967276,-1.8809215
Austria_2024_18151,3.9632661,2.517804
Austria_2024_18331,3.9117312,-0.69569486
Austria_2024_18726,-1.2864941,0.22447267
Austria_2024_18866,9.894283,-2.8134499
Austria_2024_18899,2.8785362,1.79707
Austria_2024_19024,1.9210861,0.8522488
Austria_2024_19061,12.217782,1.0241318
Austria_2024_19079,10.687644,3.4908206
Austria_2024_19154,6.3214335,0.5436532
Austria_2024_19203,7.908042,0.51932746
Austria_2024_19312,5.107516,3.9825675
Austria_2024_19382,2.0211847,5.428474
Austria_2024_19383,4.769881,-2.709003
Austria_2024_19418,3.751288,-0.46246532
Austria_2024_19435,0.28205222,2.4874458
Austria_2024_19449,-0.13929999,2.0716584
Austria_2024_19770,-1.2334912,3.1228049
Austria_2024_19865,5.8633876,-2.6252995
Austria_2024_19987,1.0990229,3.857766
Austria_2024_20160,6.002785,3.006986
Austria_2024_20180,10.44293,-0.4857659
Austria_2024_20183,5.7208605,0.40970743
Austria_2024_20218,5.346678,-2.307583
Austria_2024_20274,3.5954986,-2.139576
Austria_2024_20275,0.6992342,0.58647877
Austria_2024_20346,1.3381966,2.6935666
Austria_2024_20444,11.027223,1.505025
Austria_2024_20507,1.7840731,1.1548214
Austria_2024_20569,7.8826995,3.6620152
Austria_2024_20609,5.612168,-2.746673
Austria_2024_20947,2.0159867,-0.02655214
Austria_2024_21023,5.350362,3.4865322
Belgium_2024_88,8.965335,-2.9079952
Belgium_2024_252,0.15562654,-0.3587511
Belgium_2024_515,9.689158,-2.7573967
Belgium_2024_696,5.453951,7.0644474
Belgium_2024_997,0.8182094,4.753475
Belgium_2024_1108,0.053099047,-1.0744886
Belgium_2024_1221,6.0823197,1.1847389
Belgium_2024_1225,-0.9439167,2.9315727
Belgium_2024_1336,4.170256,3.693166
Belgium_2024_1429,2.4962919,2.5328546
Belgium_2024_1797,12.3988,1.7233843
Belgium_2024_2184,11.594366,-0.39548326
Belgium_2024_2354,-0.57996225,-0.77593017
Belgium_2024_2385,5.7718205,0.45061415
Belgium_2024_2494,8.330702,-2.0052273
Belgium_2024_2541,8.503563,-2.3755555
Belgium_2024_2606,3.4392421,-2.6148753
Belgium_2024_2658,8.566184,-2.7614994
Belgium_2024_2899,1.4903721,-1.8785281
Belgium_2024_2926,5.231383,1.399546
Belgium_2024_3118,6.6865454,-2.6931567
Belgium_2024_3193,2.5205336,2.9959
Belgium_2024_3544,0.9826986,0.74954987
Belgium_2024_3565,4.102106,8.943601
Belgium_2024_3612,-1.8922541,1.4402617
Belgium_2024_3627,8.757649,-2.2163868
Belgium_2024_3787,5.6198874,0.29099104
Belgium_2024_3811,8.023781,5.6750336
Belgium_2024_4194,0.41120988,2.9938858
Belgium_2024_4268,9.198132,-0.87029743
Belgium_2024_4467,4.262527,-1.606439
Belgium_2024_4889,7.919231,6.0139823
Belgium_2024_4904,6.8702636,3.7487671
Belgium_2024_4958,4.367482,0.9598735
Belgium_2024_4962,3.331838,-1.8138603
Belgium_2024_5015,5.570168,0.9844263
Belgium_2024_5593,4.333081,-0.30380613
Belgium_2024_5595,3.5126653,-0.14977974
Belgium_2024_5760,5.9589705,-1.2834164
Belgium_2024_6383,-2.454859,1.463272
Belgium_2024_6494,3.568433,8.885775
Belgium_2024_6585,4.370002,8.176472
Belgium_2024_6916,1.4059153,4.0455294
Belgium_2024_6943,10.407854,-0.6143109
Belgium_2024_7088,1.5774122,2.9041514
Belgium_2024_7532,3.6002088,7.946614
